REGIÃO_BARREIRO,REGIÃO_CENTRO-SUL,REGIÃO_DESCONHECIDO,REGIÃO_LESTE,REGIÃO_NORDESTE,REGIÃO_NOROESTE,REGIÃO_NORTE,REGIÃO_OESTE,REGIÃO_PAMPULHA,REGIÃO_VENDA NOVA,ANO_VENCIMENTO,MES_VENCIMENTO,TRIMESTRE,VALOR_FATURA_lag1,VALOR_FATURA_lag2
False,False,True,False,False,False,False,False,False,False,2022,12,4,1792.94,3055.8
False,False,True,False,False,False,False,False,False,False,2024,7,3,539.81,483.73
False,False,True,False,False,False,False,False,False,False,2023,8,3,1508.71,49.35
False,True,False,False,False,False,False,False,False,False,2024,9,3,45.08,27.89
False,False,False,False,True,False,False,False,False,False,2024,11,4,50.96,1944.56
False,False,True,False,False,False,False,False,False,False,2024,9,3,49.29,752.18
False,False,True,False,False,False,False,False,False,False,2022,8,3,2387.17,1607.25
False,False,False,False,False,False,False,True,False,False,2023,8,3,1538.06,1468.5
False,False,False,False,False,False,False,False,True,False,2023,8,3,537.03,1211.83
False,True,False,False,False,False,False,False,False,False,2024,4,2,75.17,80.7
False,False,False,False,False,True,False,False,False,False,2024,4,2,1641.55,3409.01
False,False,False,False,True,False,False,False,False,False,2023,7,3,4160.86,3463.41
False,False,True,False,False,False,False,False,False,False,2023,2,1,288.63,255.43
False,False,True,False,False,False,False,False,False,False,2022,5,2,31.74,54.18
False,False,False,False,False,False,False,False,True,False,2024,1,1,3585.91,240.97
False,False,True,False,False,False,False,False,False,False,2023,2,1,24.28,59.96
False,False,False,False,False,False,False,False,True,False,2024,8,3,202.67,444.59
False,False,True,False,False,False,False,False,False,False,2022,10,4,586.78,747.14
True,False,False,False,False,False,False,False,False,False,2022,5,2,1269.02,2251.71
False,False,False,True,False,False,False,False,False,False,2022,12,4,35.52,35.48
False,True,False,False,False,False,False,False,False,False,2024,9,3,27.82,27.93
False,False,False,False,False,False,False,False,False,True,2024,11,4,1158.97,1089.63
False,False,True,False,False,False,False,False,False,False,2022,12,4,43.07,503.9
False,False,True,False,False,False,False,False,False,False,2023,7,3,28.04,32.39
False,False,False,False,False,True,False,False,False,False,2024,3,1,153.18,72.47
False,False,False,False,False,False,False,False,True,False,2023,10,4,31.62,26.69
False,False,False,False,False,False,False,True,False,False,2022,10,4,27.98,27.98
False,False,True,False,False,False,False,False,False,False,2023,11,4,3984.09,3251.35
False,True,False,False,False,False,False,False,False,False,2024,9,3,81.52,45.11
False,True,False,False,False,False,False,False,False,False,2023,11,4,390.5,434.11
False,False,True,False,False,False,False,False,False,False,2024,11,4,2136.14,2196.76
False,True,False,False,False,False,False,False,False,False,2024,3,1,31.61,30.83
False,False,True,False,False,False,False,False,False,False,2022,9,3,116.71,156.23
False,False,False,False,False,False,True,False,False,False,2023,7,3,3972.02,53.04
False,True,False,False,False,False,False,False,False,False,2023,7,3,32.39,32.39
False,False,True,False,False,False,False,False,False,False,2024,1,1,43.25,43.18
False,False,True,False,False,False,False,False,False,False,2023,7,3,32.39,32.39
False,False,True,False,False,False,False,False,False,False,2023,7,3,3280.11,51.98
False,False,False,False,False,False,False,True,False,False,2024,8,3,40.81,40.75
False,False,True,False,False,False,False,False,False,False,2022,9,3,520.36,520.48
False,False,True,False,False,False,False,False,False,False,2022,5,2,3358.5,628.23
False,False,False,False,False,False,True,False,False,False,2024,6,2,1847.9,1778.6
False,False,True,False,False,False,False,False,False,False,2023,7,3,737.62,750.91
False,False,False,False,False,False,False,False,False,True,2024,5,2,27.9,27.91
False,True,False,False,False,False,False,False,False,False,2023,12,4,4027.59,3563.9
False,False,True,False,False,False,False,False,False,False,2023,12,4,2414.3,2524.83
False,False,False,False,True,False,False,False,False,False,2023,2,1,2254.5,4407.47
False,False,True,False,False,False,False,False,False,False,2024,11,4,27.82,36.49
False,False,False,False,False,False,False,False,False,True,2023,10,4,83.2,75.2
False,False,False,False,False,False,False,True,False,False,2023,4,2,31.59,24.24
False,False,False,False,False,False,False,True,False,False,2024,6,2,1845.84,1294.4
False,False,False,False,False,False,False,True,False,False,2022,10,4,503.2,503.17
False,False,True,False,False,False,False,False,False,False,2024,9,3,27.82,27.86
False,True,False,False,False,False,False,False,False,False,2023,5,2,191.89,152.39
False,False,False,True,False,False,False,False,False,False,2024,7,3,45.0,36.41
False,True,False,False,False,False,False,False,False,False,2022,5,2,94.45,62.06
False,False,True,False,False,False,False,False,False,False,2024,12,4,2226.12,431.36
False,False,True,False,False,False,False,False,False,False,2024,7,3,48.52,156.81
False,False,True,False,False,False,False,False,False,False,2023,2,1,1710.58,1650.35
False,False,True,False,False,False,False,False,False,False,2022,12,4,113.89,55.2
False,False,False,False,False,False,False,True,False,False,2022,11,4,150.07,123.8
False,False,True,False,False,False,False,False,False,False,2022,9,3,55.22,42.22
False,False,True,False,False,False,False,False,False,False,2023,2,1,24.24,1426.5
False,False,True,False,False,False,False,False,False,False,2022,9,3,24.24,24.24
False,False,True,False,False,False,False,False,False,False,2023,3,1,33.33,28.54
False,False,True,False,False,False,False,False,False,False,2023,10,4,2600.68,3032.81
False,False,False,False,False,False,False,True,False,False,2024,7,3,45.06,45.06
False,False,True,False,False,False,False,False,False,False,2024,7,3,1894.09,168.5
False,False,True,False,False,False,False,False,False,False,2022,9,3,44.23,421.29
False,False,False,True,False,False,False,False,False,False,2023,6,2,725.01,817.77
True,False,False,False,False,False,False,False,False,False,2024,1,1,463.43,499.93
False,False,True,False,False,False,False,False,False,False,2024,4,2,40.52,39.11
False,True,False,False,False,False,False,False,False,False,2024,11,4,312.21,157.79
False,False,False,False,False,False,False,True,False,False,2022,6,2,24.24,24.24
False,False,True,False,False,False,False,False,False,False,2023,9,3,2999.91,2420.07
False,True,False,False,False,False,False,False,False,False,2023,5,2,379.2,313.15
False,False,False,False,False,False,False,True,False,False,2022,4,2,1008.59,1048.03
False,False,False,False,False,False,False,False,False,True,2022,4,2,17.94,17.94
False,True,False,False,False,False,False,False,False,False,2023,11,4,427.6,999.47
False,False,False,False,False,False,False,False,False,True,2022,8,3,42.18,42.18
False,True,False,False,False,False,False,False,False,False,2022,12,4,61.77,42.22
True,False,False,False,False,False,False,False,False,False,2023,8,3,68.03,158.22
False,False,False,True,False,False,False,False,False,False,2023,9,3,3165.78,3077.3
True,False,False,False,False,False,False,False,False,False,2024,5,2,48.41,48.41
False,False,False,False,False,False,False,False,False,True,2022,5,2,228.84,150.03
False,True,False,False,False,False,False,False,False,False,2022,9,3,28.0,27.98
False,True,False,False,False,False,False,False,False,False,2023,3,1,128.44,116.59
False,False,False,False,False,False,False,False,False,True,2023,7,3,410.16,333.64
False,False,True,False,False,False,False,False,False,False,2023,2,1,124.53,146.52
False,False,False,False,False,False,False,True,False,False,2022,12,4,3316.07,1732.36
False,False,False,False,True,False,False,False,False,False,2024,4,2,63.58,180.66
False,False,False,False,False,False,True,False,False,False,2023,1,1,2072.47,2132.36
False,False,False,False,False,False,True,False,False,False,2024,12,4,105.15,96.54
False,False,False,False,True,False,False,False,False,False,2022,12,4,204.1,166.09
False,False,True,False,False,False,False,False,False,False,2024,3,1,1292.18,1529.79
False,False,False,False,False,False,True,False,False,False,2023,12,4,1949.89,1794.52
False,False,False,False,False,False,False,False,True,False,2024,12,4,63.68,70.9
False,True,False,False,False,False,False,False,False,False,2023,12,4,34.97,34.97
False,False,False,False,True,False,False,False,False,False,2023,8,3,3763.94,956.61
False,True,False,False,False,False,False,False,False,False,2022,10,4,349.16,327.95
False,False,True,False,False,False,False,False,False,False,2023,2,1,202.77,150.1
False,False,False,False,False,False,False,False,True,False,2024,9,3,27.82,751.61
False,False,False,False,False,False,False,True,False,False,2022,9,3,24.24,24.24
False,False,False,False,False,False,False,True,False,False,2024,8,3,159.45,32.12
False,False,False,False,True,False,False,False,False,False,2024,10,4,1160.7,1897.59
False,True,False,False,False,False,False,False,False,False,2022,10,4,964.45,752.77
False,False,True,False,False,False,False,False,False,False,2024,2,1,1861.81,1109.93
False,False,False,False,False,False,False,False,False,True,2023,3,1,3457.47,3718.38
False,False,False,False,False,False,True,False,False,False,2023,10,4,228.67,234.73
False,False,False,True,False,False,False,False,False,False,2023,9,3,2347.89,2237.74
False,False,False,False,True,False,False,False,False,False,2024,3,1,30.9,26.72
False,False,True,False,False,False,False,False,False,False,2024,4,2,3822.75,3895.24
False,False,True,False,False,False,False,False,False,False,2023,10,4,117.26,179.51
False,False,True,False,False,False,False,False,False,False,2024,4,2,50.36,2126.94
False,True,False,False,False,False,False,False,False,False,2023,7,3,1054.71,920.71
False,False,False,False,False,False,False,True,False,False,2024,7,3,90.19,116.44
False,False,False,False,False,False,True,False,False,False,2023,10,4,620.41,499.91
False,False,False,True,False,False,False,False,False,False,2023,5,2,748.34,601.95
False,False,True,False,False,False,False,False,False,False,2023,11,4,277.04,271.7
False,False,False,False,False,True,False,False,False,False,2022,11,4,706.94,537.03
False,False,False,False,False,False,False,False,True,False,2022,6,2,24.24,24.3
False,False,True,False,False,False,False,False,False,False,2024,10,4,718.45,86.27
False,True,False,False,False,False,False,False,False,False,2022,7,3,61.8,25.85
False,False,False,False,True,False,False,False,False,False,2023,4,2,68.74,65.53
False,False,True,False,False,False,False,False,False,False,2022,11,4,349.12,360.57
False,False,False,False,False,False,False,False,False,True,2022,6,2,2572.15,2792.59
False,False,True,False,False,False,False,False,False,False,2024,9,3,91.89,75.36
False,False,True,False,False,False,False,False,False,False,2024,1,1,103.8,93.25
False,False,True,False,False,False,False,False,False,False,2023,9,3,117.59,4045.54
False,False,False,True,False,False,False,False,False,False,2022,8,3,436.84,470.7
False,False,True,False,False,False,False,False,False,False,2023,12,4,26.86,103.32
False,False,True,False,False,False,False,False,False,False,2024,10,4,32.28,40.82
False,False,False,False,False,False,False,True,False,False,2022,9,3,24.28,28.0
False,False,True,False,False,False,False,False,False,False,2022,7,3,28.04,27.98
False,True,False,False,False,False,False,False,False,False,2023,9,3,34.97,32.4
False,True,False,False,False,False,False,False,False,False,2024,5,2,75.07,68.71
False,False,True,False,False,False,False,False,False,False,2022,12,4,1149.12,1490.04
False,False,False,False,True,False,False,False,False,False,2022,9,3,203.79,71.21
False,False,True,False,False,False,False,False,False,False,2024,1,1,3099.44,3031.62
False,False,False,True,False,False,False,False,False,False,2023,12,4,59.69,561.18
False,False,True,False,False,False,False,False,False,False,2024,7,3,27.82,27.82
False,False,True,False,False,False,False,False,False,False,2022,7,3,486.46,229.48
False,False,True,False,False,False,False,False,False,False,2022,5,2,35.46,31.42
False,False,True,False,False,False,False,False,False,False,2022,7,3,24.24,24.26
False,True,False,False,False,False,False,False,False,False,2024,4,2,66.72,89.1
False,False,True,False,False,False,False,False,False,False,2023,2,1,967.91,607.08
False,False,True,False,False,False,False,False,False,False,2023,1,1,17.94,17.94
False,False,False,True,False,False,False,False,False,False,2023,2,1,156.03,2790.52
False,False,True,False,False,False,False,False,False,False,2022,5,2,176.51,190.43
False,False,True,False,False,False,False,False,False,False,2023,1,1,48.69,48.69
False,False,True,False,False,False,False,False,False,False,2023,3,1,2417.8,1590.52
False,False,True,False,False,False,False,False,False,False,2022,6,2,509.5,24.97
False,False,False,True,False,False,False,False,False,False,2024,7,3,217.38,262.64
False,False,True,False,False,False,False,False,False,False,2022,7,3,42.36,61.95
True,False,False,False,False,False,False,False,False,False,2024,11,4,332.67,331.36
False,False,False,False,False,False,False,False,True,False,2022,8,3,65.74,116.28
False,False,True,False,False,False,False,False,False,False,2022,5,2,24.24,24.38
True,False,False,False,False,False,False,False,False,False,2024,12,4,2822.15,2566.52
False,False,True,False,False,False,False,False,False,False,2024,4,2,70.89,69.64
False,False,False,False,True,False,False,False,False,False,2022,4,2,28.0,28.0
False,True,False,False,False,False,False,False,False,False,2024,12,4,27.82,27.82
False,False,False,False,False,False,False,False,True,False,2024,2,1,766.43,892.28
False,False,True,False,False,False,False,False,False,False,2023,7,3,887.06,506.29
