MATRICULA,DATA_VENCIMENTO,BAIRRO,VALOR_FATURA,ANO_VENCIMENTO,MES_VENCIMENTO,TRIMESTRE,VALOR_FATURA_lag1,VALOR_FATURA_lag2
114410119,2023-09-23,JARDIM GUANABARA,1857.63,2023,9,3,4091.08,3164.22
24797847,2023-09-23,JARDIM ALVORADA,69.48,2023,9,3,67.99,75.16
11815922,2023-09-23,UNIAO,1199.14,2023,9,3,1308.96,1176.4
27701611,2023-09-23,MANGABEIRAS,1218.15,2023,9,3,690.27,1070.86
103246223,2023-09-23,SANTA LUCIA,1575.91,2023,9,3,1246.98,1184.87
25892541,2023-09-23,VILA BARRAGEM SANTA LUCIA,658.19,2023,9,3,518.95,640.36
156975084,2023-09-23,BURITIS,31.41,2023,9,3,30.83,30.83
124850502,2023-09-23,CORACAO EUCARISTICO,39.96,2023,9,3,39.13,43.25
122604890,2023-09-23,JARDIM SAO JOSE,602.93,2023,9,3,518.33,609.16
23661399,2023-09-23,TIROL(BA),3566.93,2023,9,3,3232.62,3585.88
103196587,2023-09-23,FERNAO DIAS,858.9,2023,9,3,822.7,734.14
18875513,2023-09-23,TEIXEIRA DIAS,1415.09,2023,9,3,822.57,933.15
20266014,2023-09-23,SAGRADA FAMILIA,227.72,2023,9,3,208.64,237.48
107933667,2023-09-23,SAGRADA FAMILIA,31.41,2023,9,3,30.86,30.83
25648730,2023-09-23,FLORESTA,267.4,2023,9,3,136.18,60.93
12616460,2023-09-23,SAVASSI,50.61,2023,9,3,1184.85,1146.78
111219302,2023-09-23,MILIONARIOS,713.91,2023,9,3,625.69,625.64
790397,2023-09-23,PADRE EUSTAQUIO,27.28,2023,9,3,30.83,30.83
106046047,2023-09-23,PAQUETA,397.99,2023,9,3,86.52,86.69
124236375,2023-09-23,HAVAI,56.36,2023,9,3,518.2,481.69
24914819,2023-09-23,COMITECO,61.98,2023,9,3,60.82,60.82
113428669,2023-09-23,SANTA BRANCA,2988.87,2023,9,3,2415.34,2305.4
24698989,2023-09-23,SANTA EFIGENIA,47.5,2023,9,3,46.47,53.65
143378210,2023-09-23,NOVA SUISSA,31.44,2023,9,3,30.83,32.38
112112773,2023-09-23,EUROPA,1462.99,2023,9,3,1087.74,1119.4
101892195,2023-09-23,SANTA EFIGENIA,28.09,2023,9,3,72.15,65.87
19744803,2023-09-23,SAVASSI,573.21,2023,9,3,511.23,573.88
23568861,2023-09-23,SION,168.68,2023,9,3,208.61,179.69
25756621,2023-09-23,MARIANO DE ABREU,380.96,2023,9,3,54.05,448.39
124858228,2023-09-23,CASTELO,39.57,2023,9,3,57.35,26.87
12774049,2023-09-23,SANTA TEREZA,2338.75,2023,9,3,2942.29,30.08
103396381,2023-09-23,SANTO AGOSTINHO,376.05,2023,9,3,727.23,752.67
20304544,2023-09-23,FUNCIONARIOS,30.12,2023,9,3,86.67,160.87
109558324,2023-09-23,PINDORAMA,114.91,2023,9,3,59.81,161.46
106117157,2023-09-23,SANTA LUCIA,29.26,2023,9,3,30.82,120.03
143379402,2023-09-23,SANTA LUCIA,73.42,2023,9,3,78.21,65.98
27730778,2023-09-23,ESTORIL,27.28,2023,9,3,30.83,30.9
27667090,2023-09-23,SAGRADA FAMILIA,87.92,2023,9,3,72.18,65.98
156976421,2023-09-23,BURITIS,79.61,2023,9,3,78.36,65.96
934976,2023-09-23,BOA VISTA,139.88,2023,9,3,136.24,711.86
122478789,2023-09-23,SAO BENTO,31.44,2023,9,3,30.83,32.4
2123878,2023-09-23,HAVAI,2149.38,2023,9,3,117.59,4045.54
17304091,2023-09-23,SAO PAULO,1921.11,2023,9,3,1773.03,1932.0
116827173,2023-09-23,SION,39.86,2023,9,3,39.11,39.11
2887924,2023-09-23,VENDA NOVA,127.76,2023,9,3,114.68,120.45
12657026,2023-09-23,SILVEIRA,2641.72,2023,9,3,2900.35,2613.11
105494895,2023-09-23,SANTO AGOSTINHO,35.53,2023,9,3,30.83,30.83
19238100,2023-09-23,CONJUNTO CAPITAO EDUARDO,1927.8,2023,9,3,3782.43,83.25
2065177,2023-09-23,MADRE GERTRUDES,47.34,2023,9,3,46.6,46.47
11656310,2023-09-23,ATILA DE PAIVA,1355.98,2023,9,3,1507.8,1286.85
164446109,2023-09-23,FLORAMAR,2587.72,2023,9,3,2591.17,2126.67
1584308,2023-09-23,CAICARAS,768.05,2023,9,3,609.28,610.01
122818407,2023-09-23,SANTO ANTONIO,27.32,2023,9,3,26.7,32.38
116574739,2023-09-23,SAGRADA FAMILIA,88.55,2023,9,3,95.05,94.95
2839571,2023-09-23,FLORAMAR,61.68,2023,9,3,46.58,46.46
124848141,2023-09-23,BURITIS,31.62,2023,9,3,30.88,39.07
17309298,2023-09-23,MONSENHOR MESSIAS,325.54,2023,9,3,390.53,410.23
24760684,2023-09-23,UNIAO,73.16,2023,9,3,67.99,251.78
2887371,2023-09-23,VENDA NOVA,211.93,2023,9,3,165.2,173.66
1587803,2023-09-23,NOVA ESPERANCA,3534.81,2023,9,3,2414.31,4182.05
107978903,2023-09-23,CONJUNTO CALIFORNIA I,31.41,2023,9,3,26.69,30.83
12425494,2023-09-23,JARDINOPOLIS,2656.15,2023,9,3,237.82,60.84
106038303,2023-09-23,PAQUETA,3152.11,2023,9,3,978.03,1639.88
24914665,2023-09-23,SAVASSI,105.7,2023,9,3,93.15,93.16
101909152,2023-09-23,FLORESTA,46.86,2023,9,3,43.21,171.93
102718202,2023-09-23,BARRO PRETO,31.94,2023,9,3,53.56,53.57
113556616,2023-09-23,ESTORIL,224.25,2023,9,3,251.83,71.51
162135335,2023-09-23,VILA SAO PAULO,3377.27,2023,9,3,3320.62,2944.94
20815000,2023-09-23,SAO LUIZ,471.29,2023,9,3,251.93,408.37
110046781,2023-09-23,DOM BOSCO,657.59,2023,9,3,609.26,609.36
123292387,2023-09-23,MANACAS,138.88,2023,9,3,93.15,136.22
107939070,2023-09-23,DONA CLARA,54.61,2023,9,3,111.48,53.51
103392441,2023-09-23,GRAJAU,76.65,2023,9,3,75.18,75.13
25752022,2023-09-23,BARREIRO,547.15,2023,9,3,627.56,554.65
11658291,2023-09-23,VENDA NOVA,47.39,2023,9,3,46.46,48.8
21052590,2023-09-23,CARLOS PRATES,47.65,2023,9,3,60.82,60.82
114421129,2023-09-23,MADRI,104.68,2023,9,3,82.52,46.49
116484608,2023-09-23,ZILAH SPOSITO,303.34,2023,9,3,256.05,277.0
17308976,2023-09-23,TAQUARIL,797.11,2023,9,3,734.13,954.97
12614831,2023-09-23,OLARIA,4444.05,2023,9,3,3312.39,4391.67
2774496,2023-09-23,JAQUELINE,1198.23,2023,9,3,1396.79,1131.95
114336695,2023-09-23,SANTO AGOSTINHO,69.32,2023,9,3,68.01,68.01
122939417,2023-09-23,NOVO TUPI,27.2,2023,9,3,26.69,26.69
139637681,2023-09-23,CONJUNTO PAULO VI,2920.36,2023,9,3,2326.92,3763.94
168412110,2023-09-23,DOM JOAQUIM,27.2,2023,9,3,26.72,26.72
20774711,2023-09-23,NOSSA SENHORA DE FATIMA,4232.17,2023,9,3,66.01,4208.66
153208341,2023-09-23,SAO GABRIEL,167.33,2023,9,3,46.6,114.72
116804777,2023-09-23,CANDELARIA,2474.59,2023,9,3,2148.93,1993.98
12535109,2023-09-23,BELVEDERE,27.2,2023,9,3,26.7,26.7
142578878,2023-09-23,SAO GABRIEL,453.02,2023,9,3,27.18,287.48
112038247,2023-09-23,NOVO AARAO REIS,1538.47,2023,9,3,1287.12,1574.49
743275,2023-09-23,LAGOINHA,396.55,2023,9,3,427.11,317.78
109549899,2023-09-23,JARAGUA,40.15,2023,9,3,27.03,245.39
123064562,2023-09-23,NOSSA SENHORA DA CONCEICAO,4399.73,2023,9,3,3720.97,3999.69
105534722,2023-09-23,SANTA HELENA,4231.55,2023,9,3,1463.78,1309.25
124850278,2023-09-23,CORACAO EUCARISTICO,35.83,2023,9,3,35.01,43.25
156976366,2023-09-23,BURITIS,31.41,2023,9,3,30.83,30.83
1645790,2023-09-23,BOM JESUS,318.88,2023,9,3,336.02,87.15
105898716,2023-09-23,SAO CRISTOVAO,105.92,2023,9,3,60.92,103.95
107720825,2023-09-23,CONJUNTO TUNEL IBIRITE,78.9,2023,9,3,77.44,77.44
144539951,2023-09-23,SANTA AMELIA,196.63,2023,9,3,214.08,182.65
14884372,2023-09-23,VILA RICA,1868.24,2023,9,3,1928.34,2590.74
20557400,2023-09-23,FLORESTA,105.7,2023,9,3,103.9,93.16
149358229,2023-09-23,GRAJAU,28.02,2023,9,3,65.84,62.82
748846,2023-09-23,SANTO ANDRE,1980.21,2023,9,3,2016.32,1574.83
106682962,2023-09-23,PAQUETA,226.83,2023,9,3,237.53,194.15
27876039,2023-09-23,SANTA TEREZA,206.67,2023,9,3,161.6,161.6
118932292,2023-09-23,MANGABEIRAS,27.2,2023,9,3,26.7,26.7
118171861,2023-09-23,SANTA LUCIA,31.44,2023,9,3,30.83,32.38
25859447,2023-09-23,RIBEIRO DE ABREU,793.55,2023,9,3,734.38,778.75
24084468,2023-09-23,JARDIM LEBLON,131.87,2023,9,3,100.41,19.52
2565781,2023-09-23,TIROL(BA),3032.58,2023,9,3,50.13,4278.08
19567880,2023-09-23,LOURDES,27.2,2023,9,3,26.69,26.8
119052920,2023-09-23,MARILANDIA,1301.09,2023,9,3,888.7,756.67
113612346,2023-09-23,GRANJA DE FREITAS,440.92,2023,9,3,505.77,563.17
101085150,2023-09-23,ESPLANADA,69.0,2023,9,3,68.01,53.64
118071513,2023-09-23,SANTA TEREZA,27.49,2023,9,3,30.83,39.15
14869985,2023-09-23,PARAISO,2098.68,2023,9,3,1861.58,1972.02
2426714,2023-09-23,BARREIRO,813.56,2023,9,3,890.4,744.52
14851784,2023-09-23,SANTA MONICA,4274.79,2023,9,3,4253.37,2882.85
20607181,2023-09-23,EUROPA,4003.26,2023,9,3,3409.27,3326.14
119082039,2023-09-23,GUARANI,31.41,2023,9,3,34.95,30.83
23856696,2023-09-23,ESPLANADA,211.77,2023,9,3,194.07,165.23
149255586,2023-09-23,CONJUNTO TAQUARIL,492.12,2023,9,3,910.65,536.29
158452348,2023-09-23,LINDEIA,31.71,2023,9,3,26.69,43.45
106662970,2023-09-23,ERMELINDA,31.75,2023,9,3,34.95,45.37
2584379,2023-09-23,BARREIRO,527.06,2023,9,3,500.56,462.91
113807813,2023-09-23,VENDA NOVA,3434.17,2023,9,3,2879.11,3581.2
16378172,2023-09-23,EUROPA,1548.91,2023,9,3,2060.54,2094.86
102761388,2023-09-23,SANTO AGOSTINHO,1600.31,2023,9,3,1158.65,590.68
107355477,2023-09-23,SAO TOMAZ,637.53,2023,9,3,500.54,519.2
118789783,2023-09-23,CALIFORNIA,2895.17,2023,9,3,2977.26,2513.53
118737619,2023-09-23,SAGRADA FAMILIA,1198.02,2023,9,3,59.88,103.35
167204777,2023-09-23,LOURDES,83.5,2023,9,3,103.88,61.02
149799535,2023-09-23,TIROL(BA),61.83,2023,9,3,53.64,53.67
24065439,2023-09-23,INDEPENDENCIA,271.65,2023,9,3,237.56,264.66
2534894,2023-09-23,CARDOSO,4444.69,2023,9,3,4154.71,4177.67
111602131,2023-09-23,LINDEIA,334.81,2023,9,3,47.28,866.21
162890761,2023-09-23,CONJUNTO CELSO MACHADO,1598.94,2023,9,3,1728.47,1287.03
102759278,2023-09-23,SAVASSI,31.41,2023,9,3,30.83,30.83
158626435,2023-09-23,PADRE EUSTAQUIO,35.55,2023,9,3,34.95,31.01
16370201,2023-09-23,CINQUENTENARIO,931.43,2023,9,3,1441.63,1043.73
118754033,2023-09-23,JAQUELINE,3765.33,2023,9,3,2564.1,2024.69
23875992,2023-09-23,SANTO ANDRE,833.54,2023,9,3,573.73,572.64
152996273,2023-09-23,DAS MANSOES,27.23,2023,9,3,26.69,28.04
153083638,2023-09-23,JARDIM AMERICA,728.7,2023,9,3,638.42,727.35
149383835,2023-09-23,HORTO,31.25,2023,9,3,30.76,30.76
1072994,2023-09-23,IPIRANGA,2148.05,2023,9,3,2038.53,55.55
106703498,2023-09-23,MILIONARIOS,396.55,2023,9,3,372.05,317.54
2559676,2023-09-23,MIRAMAR,620.04,2023,9,3,1175.78,554.78
100798691,2023-09-23,CALAFATE,4070.92,2023,9,3,140.6,1435.38
118757008,2023-09-23,DONA CLARA,27.2,2023,9,3,26.79,26.69
118188160,2023-09-23,DOM BOSCO,565.75,2023,9,3,536.3,573.06
113727780,2023-09-23,LINDEIA,489.88,2023,9,3,390.78,427.03
111425361,2023-09-23,MARIANO DE ABREU,3857.55,2023,9,3,3520.62,3766.68
158482441,2023-09-23,CAPITAO EDUARDO,1037.59,2023,9,3,1037.67,637.4
24073130,2023-09-23,CONJUNTO JARDIM FILADELFIA,3048.21,2023,9,3,2942.11,3055.46
109693175,2023-09-23,BETANIA,437.07,2023,9,3,518.15,518.14
14901358,2023-09-23,NOVA SUISSA,213.86,2023,9,3,208.55,266.44
25833863,2023-09-23,PLANALTO,48.13,2023,9,3,82.39,82.4
21887179,2023-09-23,SANTO AGOSTINHO,1193.64,2023,9,3,1336.69,2338.96
118196049,2023-09-23,DOM CABRAL,48.2,2023,9,3,43.25,43.25
915441,2023-09-23,SAO GERALDO,638.25,2023,9,3,518.17,554.47
1075811,2023-09-23,IPIRANGA,305.07,2023,9,3,335.61,299.23
109760417,2023-09-23,SAO JOAO BATISTA(VN),153.62,2023,9,3,150.76,150.73
119154048,2023-09-23,SAO PAULO,1311.83,2023,9,3,1064.74,2435.32
118055674,2023-09-23,NOVA VISTA,39.9,2023,9,3,39.13,41.1
102749183,2023-09-23,JAQUELINE,65.95,2023,9,3,437.13,551.95
111385032,2023-09-23,SANTA SOFIA,267.97,2023,9,3,86.58,86.57
148940226,2023-09-23,ESTORIL,48.2,2023,9,3,43.25,43.25
24137740,2023-09-23,SERRA VERDE,1156.31,2023,9,3,1441.42,1242.69
163004226,2023-09-23,SANTA MONICA,20.13,2023,9,3,19.76,19.76
2605163,2023-09-23,ESTRELA DO ORIENTE,508.48,2023,9,3,572.82,445.33
16454308,2023-09-23,APIA,685.28,2023,9,3,999.28,887.4
14704293,2023-09-23,PAULO VI,3015.93,2023,9,3,3952.58,3650.56
158389239,2023-09-23,ESTORIL,31.41,2023,9,3,30.83,30.83
102821861,2023-09-23,SANTA EFIGENIA,35.63,2023,9,3,34.97,34.97
119155931,2023-09-23,CAMARGOS,35.63,2023,9,3,34.97,34.97
109636082,2023-09-23,CARLOS PRATES,79.75,2023,9,3,78.21,72.16
14667487,2023-09-23,CASA BRANCA,3207.46,2023,9,3,4369.17,2977.31
1086146,2023-09-23,RENASCENCA,2173.4,2023,9,3,2656.89,2389.92
117996521,2023-09-23,CRUZEIRO,128.68,2023,9,3,136.67,31.08
113612133,2023-09-23,JARDINOPOLIS,572.43,2023,9,3,1142.15,448.47
106576127,2023-09-23,CENTRO,48.29,2023,9,3,47.38,47.39
113906293,2023-09-23,PINDORAMA,1560.83,2023,9,3,1769.58,1583.75
148750192,2023-09-23,ESTORIL,60.79,2023,9,3,59.76,53.61
119168863,2023-09-23,POMPEIA,27.28,2023,9,3,30.83,30.83
111845131,2023-09-23,MIRAMAR,4343.16,2023,9,3,408.22,48.8
161263135,2023-09-23,VILA CALIFORNIA,27.2,2023,9,3,26.69,26.69
119214466,2023-09-23,OLHOS D AGUA,195.38,2023,9,3,700.78,624.62
24259659,2023-09-23,BANDEIRANTES,3022.11,2023,9,3,3905.88,1916.86
101358946,2023-09-23,SERRA,130.82,2023,9,3,128.07,128.34
755991,2023-09-23,CARLOS PRATES,396.17,2023,9,3,299.22,299.3
153083760,2023-09-23,JARDIM AMERICA,88.19,2023,9,3,79.82,78.22
106588192,2023-09-23,SAO JORGE III,657.59,2023,9,3,591.09,609.32
102782725,2023-09-23,RIBEIRO DE ABREU,27.39,2023,9,3,26.69,34.97
24137693,2023-09-23,PLANALTO,1734.61,2023,9,3,1572.83,353.8
107396891,2023-09-23,BANDEIRANTES,255.75,2023,9,3,208.64,194.15
111694183,2023-09-23,NOVO AARAO REIS,4349.68,2023,9,3,3298.3,3069.49
171504984,2023-09-23,CASTELO,48.98,2023,9,3,49.69,391.55
16381891,2023-09-23,EUROPA,168.24,2023,9,3,208.58,158.31
162733186,2023-09-23,MARIA TERESA,1695.77,2023,9,3,1065.76,1706.93
118056166,2023-09-23,SAGRADA FAMILIA,44.08,2023,9,3,43.25,43.25
14839296,2023-09-23,FLAVIO MARQUES LISBOA,377.58,2023,9,3,237.56,280.92
22097520,2023-09-23,SANTA LUCIA,35.57,2023,9,3,59.67,32.38
158392558,2023-09-23,ESTORIL,31.41,2023,9,3,30.83,30.83
168361728,2023-09-23,SANTA LUCIA,76.88,2023,9,3,75.13,86.48
148940277,2023-09-23,ESTORIL,35.67,2023,9,3,39.09,36.73
119100037,2023-09-23,OLHOS D AGUA,228.11,2023,9,3,802.32,688.09
19674601,2023-09-23,CAICARA ADELAIDE,31.35,2023,9,3,30.82,28.05
1075896,2023-09-23,IPIRANGA,126.18,2023,9,3,123.31,146.46
2597632,2023-09-23,PALMEIRAS,185.53,2023,9,3,1839.26,1372.66
16421591,2023-09-23,GOIANIA,1559.29,2023,9,3,1537.58,1514.15
20517891,2023-09-23,ESTRELA DO ORIENTE,951.28,2023,9,3,1021.55,933.32
14728061,2023-09-23,PIRATININGA(VN),3461.88,2023,9,3,3851.94,4230.02
119149494,2023-09-23,SANTA LUCIA,66.68,2023,9,3,43.23,41.21
23800470,2023-09-23,SILVEIRA,2765.3,2023,9,3,3408.33,2170.98
111812429,2023-09-23,SERRA,54.61,2023,9,3,53.58,53.59
19532814,2023-09-23,SANTANA DO CAFEZAL,599.3,2023,9,3,911.01,1330.64
27835332,2023-09-23,SAGRADA FAMILIA,61.2,2023,9,3,72.17,72.16
25833553,2023-09-23,CAMARGOS,54.66,2023,9,3,53.63,53.64
14717468,2023-09-23,COPACABANA,3681.27,2023,9,3,3579.92,2858.25
107415976,2023-09-23,TREVO,135.49,2023,9,3,198.7,291.09
119148790,2023-09-23,SAVASSI,225.04,2023,9,3,213.77,43.18
22096906,2023-09-23,SANTO AGOSTINHO,27.2,2023,9,3,26.69,26.7
106941364,2023-09-23,CAICARAS,35.57,2023,9,3,30.83,32.38
107355337,2023-09-23,MANTIQUEIRA,280.15,2023,9,3,103.86,426.98
1062824,2023-09-23,SAO PAULO,905.75,2023,9,3,977.37,866.84
23938862,2023-09-23,ALTO VERA CRUZ,183.45,2023,9,3,194.14,194.13
111559171,2023-09-23,CIDADE JARDIM,27.23,2023,9,3,26.69,28.11
926825,2023-09-23,SAO GERALDO,54.51,2023,9,3,53.64,46.47
159368677,2023-09-23,BARONESA,191.7,2023,9,3,173.6,143.25
2451573,2023-09-23,TIROL(BA),260.51,2023,9,3,335.72,426.89
118552902,2023-09-23,CONJUNTO TUNEL IBIRITE,94.95,2023,9,3,93.15,93.16
109713281,2023-09-23,VITORIA,1833.92,2023,9,3,3012.36,3077.98
16044932,2023-09-23,ADEMAR MALDONADO,31.41,2023,9,3,30.83,30.83
118272934,2023-09-23,JARDIM DOS COMERCIARIOS,3319.19,2023,9,3,4442.78,4090.99
102759910,2023-09-23,SAVASSI,34.55,2023,9,3,384.13,371.39
15553060,2023-09-23,SAO BERNARDO,639.01,2023,9,3,667.94,591.13
100469973,2023-09-23,CORACAO DE JESUS,31.44,2023,9,3,30.83,32.38
22036318,2023-09-23,CAICARA ADELAIDE,482.01,2023,9,3,463.41,47.0
102760969,2023-09-23,LOURDES,442.61,2023,9,3,384.13,396.82
16150414,2023-09-23,BARREIRO,560.53,2023,9,3,335.63,317.21
106943880,2023-09-23,CONJUNTO CALIFORNIA I,31.32,2023,9,3,26.69,26.7
19615299,2023-09-23,SAO BENTO,614.07,2023,9,3,689.24,100.73
151023115,2023-09-23,SION,27.28,2023,9,3,26.7,30.83
161250548,2023-09-23,SAO PEDRO,565.37,2023,9,3,518.2,554.89
118589873,2023-09-23,CASTELO,27.2,2023,9,3,26.69,26.69
100544835,2023-09-23,CAICARAS,67.31,2023,9,3,26.83,69.31
111581231,2023-09-23,MANTIQUEIRA,435.97,2023,9,3,536.45,463.91
23990864,2023-09-23,NOVO SAO LUCAS,242.8,2023,9,3,335.33,267.03
23921471,2023-09-23,BURITIS,4183.85,2023,9,3,2104.44,239.08
25842412,2023-09-23,SAO PEDRO,156.11,2023,9,3,145.01,145.01
2464586,2023-09-23,ATILA DE PAIVA,4169.96,2023,9,3,3917.3,4278.08
162890796,2023-09-23,CARLOS PRATES,1758.54,2023,9,3,2324.97,1534.67
25836731,2023-09-23,COPACABANA,54.51,2023,9,3,46.47,46.47
106943961,2023-09-23,CONJUNTO CALIFORNIA I,139.31,2023,9,3,153.34,136.68
118275291,2023-09-23,FUNCIONARIOS,379.81,2023,9,3,350.4,430.1
15856429,2023-09-23,SANTA TEREZA,379.07,2023,9,3,408.64,354.0
19615329,2023-09-23,SAO BENTO,39.9,2023,9,3,39.11,41.08
152744801,2023-09-23,BURITIS,31.51,2023,9,3,30.83,34.95
118356941,2023-09-23,ESTORIL,31.44,2023,9,3,30.83,32.38
23932252,2023-09-23,SILVEIRA,416.26,2023,9,3,445.35,390.75
164610740,2023-09-23,JARDIM AMERICA,1928.25,2023,9,3,1374.18,2281.26
111568382,2023-09-23,NOVA GRANADA,31.44,2023,9,3,30.83,32.38
2441489,2023-09-23,BARREIRO,61.99,2023,9,3,60.79,61.19
100472443,2023-09-23,TUPI B,127.88,2023,9,3,136.18,125.49
118343220,2023-09-23,PONGELUPE,2405.47,2023,9,3,3010.79,2944.72
106944151,2023-09-23,CONJUNTO CALIFORNIA I,31.41,2023,9,3,30.83,30.83
102760152,2023-09-23,CARMO,31.41,2023,9,3,30.83,30.83
118388401,2023-09-23,SAO LUCAS,35.63,2023,9,3,34.97,34.95
752894,2023-09-23,CARLOS PRATES,359.44,2023,9,3,314.35,333.51
160004250,2023-09-23,LAGOINHA,31.41,2023,9,3,30.83,30.83
106944215,2023-09-23,CONJUNTO CALIFORNIA I,43.69,2023,9,3,26.69,26.76
15846954,2023-09-23,BONSUCESSO,1260.49,2023,9,3,888.99,933.22
113660359,2023-09-23,CACHOEIRINHA,1908.06,2023,9,3,2326.09,195.85
152861696,2023-09-23,LAGOINHA,625.34,2023,9,3,204.69,36.37
118434454,2023-09-23,SANTA AMELIA,2867.78,2023,9,3,3962.01,4367.2
1063952,2023-09-23,VILA SAO PAULO,2102.96,2023,9,3,2061.19,2188.32
20599421,2023-09-23,CENTRO,27.4,2023,9,3,35.01,35.09
15955192,2023-09-23,COQUEIROS,2013.72,2023,9,3,3474.21,3231.13
15826911,2023-09-23,BARREIRO,123.09,2023,9,3,2636.92,3781.39
152620443,2023-09-23,SAO BERNARDO,133.11,2023,9,3,97.83,71.46
118275747,2023-09-23,LAGOA,4256.93,2023,9,3,2865.17,3401.87
113635290,2023-09-23,FERNAO DIAS,2605.58,2023,9,3,1165.98,110.38
118542885,2023-09-23,MILIONARIOS,3824.82,2023,9,3,3895.24,3232.24
2443384,2023-09-23,BARREIRO,195.26,2023,9,3,179.64,68.03
150523548,2023-09-23,NOVA PAMPULHA,3172.1,2023,9,3,536.36,445.2
15396274,2023-09-23,BARREIRO,1666.34,2023,9,3,2723.4,2436.31
2441471,2023-09-23,BARREIRO,2741.43,2023,9,3,2590.42,2082.6
2527057,2023-09-23,TIROL(BA),949.92,2023,9,3,866.81,866.75
113629958,2023-09-23,BETANIA,609.03,2023,9,3,572.79,910.98
118610058,2023-09-23,SAVASSI,80.42,2023,9,3,103.32,103.33
100550169,2023-09-23,PRADO,3571.11,2023,9,3,3092.68,3137.41
109698096,2023-09-23,GUTIERREZ,31.41,2023,9,3,30.83,30.83
15179354,2023-09-23,IPIRANGA,361.23,2023,9,3,136.31,372.2
158835131,2023-09-23,BURITIS,31.41,2023,9,3,30.83,30.83
150296924,2023-09-23,LIBERDADE,34.56,2023,9,3,726.92,371.78
118654705,2023-09-23,LEONINA,2152.09,2023,9,3,3453.08,3520.66
16284861,2023-09-23,BETANIA,31.41,2023,9,3,30.83,30.83
23905867,2023-09-23,CONJUNTO CELSO MACHADO,1095.59,2023,9,3,517.89,426.65
106943120,2023-09-23,CAICARAS,699.38,2023,9,3,548.46,536.59
19615345,2023-09-23,SAO BENTO,36.69,2023,9,3,34.99,82.16
111494583,2023-09-23,BANDEIRANTES,4119.45,2023,9,3,4163.64,4001.99
111584302,2023-09-23,BOM JESUS,709.22,2023,9,3,518.3,979.94
2534525,2023-09-23,FLAVIO MARQUES LISBOA,1950.33,2023,9,3,1684.77,2281.19
27892808,2023-09-23,FLORESTA,79.75,2023,9,3,78.36,72.14
25834835,2023-09-23,LIBERDADE,47.5,2023,9,3,60.79,53.64
118733273,2023-09-23,LUXEMBURGO,39.59,2023,9,3,30.83,28.05
118196286,2023-09-23,JOAO PINHEIRO,48.29,2023,9,3,47.38,47.31
2434229,2023-09-23,BARREIRO,271.42,2023,9,3,281.04,252.09
113684347,2023-09-23,UNIAO,969.75,2023,9,3,1270.94,1317.31
1068717,2023-09-23,SAO PAULO,1991.12,2023,9,3,1861.6,2117.88
706680,2023-09-23,BONFIM,289.1,2023,9,3,266.72,409.96
16295935,2023-09-23,OURO PRETO,622.34,2023,9,3,609.34,667.7
102761116,2023-09-23,CIDADE JARDIM,325.0,2023,9,3,308.38,312.9
15095771,2023-09-23,GOIANIA,271.71,2023,9,3,317.55,266.69
100614108,2023-09-23,GRANJA DE FREITAS,287.52,2023,9,3,498.46,523.9
24047031,2023-09-23,FLAVIO MARQUES LISBOA,1236.15,2023,9,3,933.04,822.45
16533216,2023-09-23,JAQUELINE,2352.54,2023,9,3,1489.07,1419.08
15200540,2023-09-23,SILVEIRA,572.59,2023,9,3,866.71,910.93
150370598,2023-09-23,FLORESTA,27.2,2023,9,3,26.69,26.7
709841,2023-09-23,LAGOINHA,1411.7,2023,9,3,1479.61,1269.9
118589911,2023-09-23,CASTELO,31.41,2023,9,3,30.83,30.83
107238667,2023-09-23,CAICARAS,31.35,2023,9,3,30.82,28.05
118239392,2023-09-23,BRAUNAS,3815.64,2023,9,3,3870.92,2512.89
106943774,2023-09-23,CONJUNTO CALIFORNIA I,31.41,2023,9,3,30.83,30.83
25834916,2023-09-23,SAO JOSE,69.32,2023,9,3,68.01,68.03
167221361,2023-09-23,POUSADA SANTO ANTONIO,27.23,2023,9,3,26.69,28.04
159020581,2023-09-23,ALIPIO DE MELO,27.28,2023,9,3,26.72,30.86
109756444,2023-09-23,ALTO CAICARAS,27.32,2023,9,3,26.69,32.38
160005205,2023-09-23,CAICARA ADELAIDE,31.32,2023,9,3,26.69,26.7
15395669,2023-09-23,PARQUE SAO PEDRO,1238.91,2023,9,3,3806.5,3143.08
27893839,2023-09-23,DONA CLARA,1352.84,2023,9,3,51.34,3809.63
152933956,2023-09-23,TIROL(BA),1479.56,2023,9,3,1308.03,844.48
107287668,2023-09-23,CASTELO,35.44,2023,9,3,34.94,26.69
24036226,2023-09-23,NOVA GRANADA,2564.74,2023,9,3,1993.55,2082.46
118219227,2023-09-23,CARLOS PRATES,27.28,2023,9,3,26.69,30.83
102761043,2023-09-23,SANTO ANTONIO,105.18,2023,9,3,111.67,95.02
753491,2023-09-23,CARLOS PRATES,1781.42,2023,9,3,1772.86,1574.18
1067231,2023-09-23,SAO PAULO,927.05,2023,9,3,3428.42,844.28
113675062,2023-09-23,MADRE GERTRUDES,3618.6,2023,9,3,3142.77,1771.5
20607172,2023-09-23,FLORAMAR,242.19,2023,9,3,223.06,237.6
16279387,2023-09-23,SERRA DO CURRAL,3006.27,2023,9,3,2989.01,3165.62
106943197,2023-09-23,CAICARAS,95.46,2023,9,3,30.83,32.38
